"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","BOFA SECURITIES EUROPE SA","BUY","92,260","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","CAISSE DE DEPOT ET PLACEMENT DU QUEBEC","BUY","27,110","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED","BUY","93,000","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED","BUY","2,34,417","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","COPTHALL MAURITIUS INVESTMENT LIMITED","BUY","93,766","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","DENDANA INVESTMENTS (MAURITIUS) LIMITED","BUY","25,175","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","DENDANA INVESTMENTS MAURITIUS LIMITED","BUY","29,297","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","DENDANA INVESTMENTS MAURITIUS LIMITED","BUY","4,910","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","DRAGON PEACOCK INVESTMENTS LIMITED","BUY","78,053","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","DSP BANKING AND FINANCIAL SERVICES FUND","BUY","22,776","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","DSP DYNAMIC ASSET ALLOCATION FUND","BUY","14,678","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","DSP ELSS TAX SAVER FUND","BUY","69,577","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","DSP EQUITY & BOND FUND","BUY","66,767","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","DSP EQUITY OPPORTUNITIES FUND","BUY","1,30,287","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","DSP MUTUAL FUND","BUY","3,31,110","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","DSP TOP 100 EQUITY FUND","BUY","27,026","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","EAST BRIDGE CAPITAL MASTER FUND I LIMITED","BUY","56,260","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","EASTSPRING INVESTMENTS - DRAGON PEACOCK FUND","BUY","63,855","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","EASTSPRING INVESTMENTS - INDIA EQUITY FUND","BUY","84,167","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","EASTSPRING INVESTMENTS INDIA CONSUMER EQUITY OPEN LIMITED","BUY","47,095","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","EASTSPRING INVESTMENTS INDIA CONSUMER EQUITY OPEN LIMITED","BUY","1,14,772","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","EASTSPRING INVESTMENTS INDIA EQUITY FUND","BUY","34,536","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","EASTSPRING INVESTMENTS INDIA EQUITY OPEN LIMITED","BUY","69,687","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","EASTSPRING INVESTMENTS INDIA EQUITY OPEN LIMITED","BUY","1,69,832","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","EASTSPRING INVESTMENTS INDIA INFRASTRUCTURE EQUITY OPEN LIMITED","BUY","23,024","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","EASTSPRING INVESTMENTS INDIA INFRASTRUCTURE EQUITY OPEN LTD","BUY","56,111","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","EMERGING MARKETS EQUITY TRUST","BUY","46,046","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","EMPLOYEES PROVIDENT FUND","BUY","1,06,660","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","EMPLOYEES PROVIDENT FUND BOARD MANAGED BY NOMURA ASSET MANAGEMENT MALAYSIA SDN BHD","BUY","1,06,660","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","ENTSORGUNGSFONDS","BUY","7,141","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","FACTORY MUTUAL INSURANCE COMPANY","BUY","28,380","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","FIDELITY FUNDS   INDIA FOCUS FUND","BUY","8,67,984","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","FIDELITY FUNDS.- INDIA FOCUS FUND","BUY","10,11,328","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","FIDELITY INDIA FUND","BUY","75,312","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","FIDELITY INDIA FUND","BUY","87,714","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","GOLDMAN SACHS BANK EUROPE SE","BUY","74,417","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","GOLDMAN SACHS INVESTMENTS MAURITIUS I LIMITED","BUY","93,766","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","GOVERNMENT PENSION FUND GLOBAL","BUY","4,95,442","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","GRD 13","BUY","11,746","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","HDFC MUTUAL FUND","BUY","12,67,500","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","HDFC MUTUAL FUND","BUY","7,78,486","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","HDFC MUTUAL FUND","BUY","3,02,177","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","HDFC MUTUAL FUND","BUY","1,86,837","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","ICICI PRUDENTIAL BANKING & FINANCIAL SERVICES FUND","BUY","1,38,202","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","ICICI PRUDENTIAL DIVIDEND YIELD EQUITY FUND","BUY","38,389","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","ICICI PRUDENTIAL EQUITY & DEBT FUND","BUY","3,45,506","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","ICICI PRUDENTIAL EQUITY AND DERIVATIVES FUND - WEALTH OPTIMISER PLAN / BALANCED ADVANTAGE FUND","BUY","3,83,895","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","ICICI PRUDENTIAL EQUITY MINIMUM VARIANCE FUND","BUY","1,22,846","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","ICICI PRUDENTIAL EQUITY SAVINGS FUND","BUY","1,15,168","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","ICICI PRUDENTIAL EXPORTS AND SERVICES FUND","BUY","7,678","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","ICICI PRUDENTIAL INDIA OPPORTUNITIES FUND","BUY","3,07,116","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","ICICI PRUDENTIAL LARGE & MID CAP FUND","BUY","76,779","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED","BUY","4,98,670","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","ICICI PRUDENTIAL LONG TERM EQUITY FUND (TAX SAVING)","BUY","1,15,168","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","ICICI PRUDENTIAL MULTI-ASSET FUND","BUY","2,30,337","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","ICICI PRUDENTIAL MUTUAL FUND","BUY","25,72,283","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","ICICI PRUDENTIAL REGULAR SAVINGS FUND","BUY","15,356","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","ICICI PRUDENTIAL VALUE DISCOVERY FUND","BUY","5,75,843","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","IDFC MUTUAL FUND A/C IDFC BALANCED FUND","BUY","11,985","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","IDFC MUTUAL FUND A/C IDFC EQUITY FUND","BUY","24,584","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","INDIA ACORN FUND LTD","BUY","99,970","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","INDIA ACORN ICAV - ASHOKA WHITEOAK EMERGING MARKETS EQUITY FUND","BUY","88,870","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","INDIA ACORN ICAV A/C ASHOKA INDIA OPPORTUNITIES FUND","BUY","28,690","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","INDIA ACORN ICAV ASHOKA INDIA ESG FUND","BUY","7,960","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","ITI BANKING AND FINANCIAL SERVICES FUND","BUY","18,069","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","ITI FLEXI CAP FUND","BUY","16,426","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","ITI MULTI CAP FUND","BUY","16,427","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","ITI VALUE FUND","BUY","4,928","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","KIFS FINSTOCK LIMITED","BUY","1,72,181","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","KIRAT INVESTMENTS PTE. LTD.","BUY","15,37,233","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","KOTAK MAHINDRA MUTUAL FUND","BUY","1,46,276","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","KOTAK MUTUAL FUND","BUY","1,46,276","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","LCL ACTIONS EMERGENTS","BUY","3,655","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","LOMBARD ODIER ASSET MGMT (SWITZERLAND) SA B/O AVADIS FUND AKTIEN EMERG MKTS","BUY","2,713","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","MANULIFE GLOBAL FUND INDIA EQUITY FUND","BUY","15,223","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","MANULIFE PROVIDENT FUNDS UNIT TRUST SERIES-MANULIFE PACIFIC ASIA EQY FUND","BUY","21,553","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","MC JAIN INFOSERVICES PRIVATE LIMITED","BUY","1,45,165","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","MIRAE ASSET AGGRESSIVE HYBRID FUND","BUY","39,894","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","MIRAE ASSET BALANCED ADVANTAGE FUND","BUY","3,989","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","MIRAE ASSET ELSS TAX SAVER FUND","BUY","2,07,447","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","MIRAE ASSET EQUITY SAVINGS FUND","BUY","3,989","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","MIRAE ASSET LARGE & MIDCAP FUND","BUY","2,23,404","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","MIRAE ASSET MULTICAP FUND","BUY","31,915","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","MIRAE ASSET MUTUAL FUND","BUY","5,10,638","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","MORGAN STANLEY ASIA (SINGAPORE) PTE. - ODI","BUY","8,90,787","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","1,17,208","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","13,34,524","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","MSAS NODI (7500P4D)","BUY","1,17,209","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","MULTI MANAGER (CANADA) GLOBAL EQUITIES FUND","BUY","1,001","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","NIPPON INDIA MUTUAL FUND","BUY","5,58,510","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","NIPPON LIFE INDIA TRUSTEE LTD A/C NIPPON INDIA BANKING FUND","BUY","79,787","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","NIPPON LIFE INDIA TRUSTEE LTD A/C NIPPON INDIA LARGE CAP FUND","BUY","4,78,724","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","NOMURA A/C NOMURA FUND IRELAND PUBLIC LIMITED COMPANY NOMURA FUND IRELAND INDIA EQUITY FUND","BUY","4,57,113","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","NOMURA FUNDS IRELAND PLC-ASIA EX JAPAN HIGH CONVICTION FUND","BUY","1,06,660","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","NOMURA FUNDS IRELAND PLC/NOMURA FUNDS IRELAND - ASIA EX JAPAN HIGH CONVICTION FUND","BUY","1,06,660","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","NOMURA FUNDS IRELAND PUBLIC LIMITED COMPANY- NOMURA FUNDS IRELAND - INDIA EQUITY FUND","BUY","4,57,114","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","NOMURA INDIA INVESTMENT FUND MOTHER FUND A/C","BUY","6,85,670","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","NORDEA 1 SICAV","BUY","15,224","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","NORGES BANK ON ACCOUNT OF THE GOVERNMENT PENSION FUND GLOBAL","BUY","4,95,441","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","POLICE AND FIRE RETIREMENT SYSTEM OF THE CITY OF DETROIT","BUY","34,648","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","PRUDENTAL ASSET MGT (SINGAPORE) A/C PRU AST MGT SINGAPORE AC INT OPP FD DRAGON PEACOCK","BUY","26,202","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","PRUDENTIAL ASSET MGT. (SINGAPORE) A/C DRAGON PEACOCK INVESTMENTS LTD","BUY","32,028","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","PUBLIC SEC PEN INV BO IIFL AS MG L","BUY","79,787","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","SBI GENERAL INSURANCE COMPANY LIMITED - FRSM","BUY","2,65,957","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","SBI LIFE INSURANCE COMPANY LIMITED","BUY","58,510","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","SOCIETE GENERALE - ODI","BUY","2,81,301","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","STICHTING BEDRIJFSTAKPENSIOENFONDS VOOR HET BEROEPSVERVOER OVER DE WEG","BUY","17,746","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","STICHTING BEDRIJFSTAKPENSIONFONDS V","BUY","17,746","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","STICHTING BPS VOOR HET SCHILDERS- AFWERKINGS- EN GLASZETBEDRIJF","BUY","5,058","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","STICHTING DEPOSITARY APG EME MULTI CLIENT POOL","BUY","15,110","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","SUMITOMO MITSUI BANKING CORPORATION","SELL","1,64,00,000","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","SUMITOMO MITSUI BANKING CORPORATION","SELL","1,58,34,820","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","T ROWE PRICE ASIAN EQUITY (EX-JAPAN)","BUY","13,650","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","T ROWE PRICE FUNDS SICAV ASIAN EX JAPAN EQUITY FUND","BUY","7,253","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","T ROWE PRICE FUNDS SICAV EMERGING MARKETS EQUITY FUND","BUY","1,009","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","T ROWE PRICE FUNDS SICAV GLOBAL ALLOCATION EXTENDED FUND","BUY","21","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","T ROWE PRICE FUNDS SICAV GLOBAL ALLOCATION FUND","BUY","19","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","T ROWE PRICE GLOBAL ALLOCATION FUND","BUY","35","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","T ROWE PRICE GLOBAL ALLOCATION FUND","BUY","246","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","T ROWE PRICE INSTITUTIONAL EMERGING MARKETS EQUITY FUND","BUY","3,188","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","T ROWE PRICE NEW ASIA FUN D","BUY","76,911","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","T ROWE PRICE RETIREMENT DATE TRUST T ROWE PRICE NON US EQUITIES TRUST","BUY","4,914","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","T. ROWE PRICE ASIAN EQUITY (EX-JAPAN)","BUY","13,650","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","T. ROWE PRICE EMERGING MARKETS STOCK FUND","BUY","34,810","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","T. ROWE PRICE EMERGING MARKETS STOCK FUND","BUY","34,809","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","T. ROWE PRICE FUNDS SICAV- GLOBAL ALLOCATION EXTENDED FUND","BUY","21","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","T. ROWE PRICE FUNDS SICAV-ASIAN EX-JAPAN EQUITY FUND","BUY","7,254","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","T. ROWE PRICE FUNDS SICAV-GLOBAL ALLOCATION FUND","BUY","20","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","T. ROWE PRICE GLOBAL ALLOCATION FUND","BUY","36","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","T. ROWE PRICE GLOBAL ALLOCATION FUND INC.","BUY","245","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","T. ROWE PRICE INSTITUTIONAL EMERGING MARKETS EQUITY FUND","BUY","3,189","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","T. ROWE PRICE INTERNATIONAL INC.EMERGING MARKETS EQUITY TRUST","BUY","46,046","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","T. ROWE PRICE NEW ASIA FUND","BUY","76,911","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","T. ROWE PRICE RETIREMENT DATE TRUST T. ROWE PRICE NON-U.S. EQUITIES TRUST","BUY","4,913","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","TATA AIG GENERAL INSURANCE COMPANY LIMITED","BUY","4,38,829","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","TATA MUTUAL FUND","BUY","58,510","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","TATA MUTUAL FUND","BUY","55,850","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","TCW WHITE OAK EMERGING MARKETS EQUITY FUND","BUY","2,130","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","THE MTBJ A/C NOMURA INDIA INVES FD","BUY","6,85,670","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","TT ASIA EX JAPAN EQUITY FUND A SUB FUND OF TT INTERNATIONAL FUNDS PLC","BUY","16,655","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","TT CHINA FOCUS FUND A SUB-FUND OF TT INTERNATIONAL FUNDS PLC","BUY","1,888","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","VIRIDIAN ASIA OPPORTUNITIES MASTER FUND","BUY","1,17,209","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","VIRIDIAN ASIA OPPORTUNITIES MASTER FUND","BUY","1,17,208","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","WHITEOAK CAPITAL BALANCED ADVANTAGE FUND","BUY","6,503","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","WHITEOAK CAPITAL BALANCED HYBRID FUND","BUY","1,026","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","WHITEOAK CAPITAL BANKING & FINANCIAL SERVICES FUND","BUY","11,979","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","WHITEOAK CAPITAL EQUITY SAVINGS FUND","BUY","342","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","WHITEOAK CAPITAL FLEXI CAP FUND","BUY","47,915","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","WHITEOAK CAPITAL LARGE AND MID CAP FUND","BUY","12,663","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","WHITEOAK CAPITAL LARGE CAP FUND","BUY","7,187","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","WHITEOAK CAPITAL MULTI ASSET ALLOCATION FUND","BUY","12,321","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","WHITEOAK CAPITAL MULTI CAP FUND","BUY","11,979","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","WHITEOAK CAPITAL MUTUAL FUND","BUY","2,19,547","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","WHITEOAK CAPITAL SPECIAL OPPORTUNITIES FUND","BUY","1,04,894","1,940.80",
"10-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","WHITEOAK CAPITAL TAX SAVER FUND","BUY","2,738","1,940.80",
"10-SEP-2025","SHRIRAMFIN","Shriram Finance Limited","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","24,61,744","602.50",
"10-SEP-2025","SHRIRAMFIN","Shriram Finance Limited","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","24,61,744","602.50",
"10-SEP-2025","VBL","Varun Beverages Limited","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","13,57,949","477.00",
"10-SEP-2025","VBL","Varun Beverages Limited","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","13,57,949","477.00",
"11-SEP-2025","BEL","Bharat Electronics Ltd","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","24,65,814","386.00",
"11-SEP-2025","BEL","Bharat Electronics Ltd","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","24,65,814","386.00",
"11-SEP-2025","BHARATFORG","Bharat Forge Ltd","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","2,00,439","1,213.00",
"11-SEP-2025","BHARATFORG","Bharat Forge Ltd","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","2,00,439","1,213.00",
"11-SEP-2025","BHARTIARTL","Bharti Airtel Limited","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","6,22,176","1,904.00",
"11-SEP-2025","BHARTIARTL","Bharti Airtel Limited","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","6,22,176","1,904.00",
"11-SEP-2025","ETERNAL","ETERNAL LIMITED","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","66,22,284","328.00",
"11-SEP-2025","ETERNAL","ETERNAL LIMITED","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","66,22,284","328.00",
"11-SEP-2025","INDIGO","InterGlobe Aviation Ltd","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","1,37,578","5,663.00",
"11-SEP-2025","INDIGO","InterGlobe Aviation Ltd","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","1,37,578","5,663.00",
"11-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","5,97,227","1,981.00",
"11-SEP-2025","KOTAKBANK","Kotak Mahindra Bank Limit","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","5,97,227","1,981.00",
"11-SEP-2025","PAYTM","One 97 Communications Ltd","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","5,70,411","1,222.00",
"11-SEP-2025","PAYTM","One 97 Communications Ltd","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","5,70,411","1,222.00",
"11-SEP-2025","SHRIRAMFIN","Shriram Finance Limited","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","18,22,889","620.00",
"11-SEP-2025","SHRIRAMFIN","Shriram Finance Limited","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","18,22,889","620.00",
